gid_0,name_0,indicator_name,weight,score,score_ranked,cat,label,un_region,wb_region
GIN,Guinea,bws,One,0.064914727,166,0,Low (<10%),Africa,Sub-Saharan Africa
PRY,Paraguay,bws,One,0.063451751,167,0,Low (<10%),Americas,Latin America & Caribbean
NIC,Nicaragua,bws,Liv,0.06250598,153,0,Low (<10%),Americas,Latin America & Caribbean
NZL,New Zealand,bws,Ind,0.061913854,156,0,Low (<10%),Oceania,East Asia & Pacific
NZL,New Zealand,bws,Dom,0.061340909,156,0,Low (<10%),Oceania,East Asia & Pacific
BOL,Bolivia,bws,Liv,0.060599769,154,0,Low (<10%),Americas,Latin America & Caribbean
MOZ,Mozambique,bws,Ind,0.057172389,157,0,Low (<10%),Africa,Sub-Saharan Africa
BLZ,Belize,bws,Dom,0.056441735,157,0,Low (<10%),Americas,Latin America & Caribbean
HRV,Croatia,bws,Irr,0.056348552,153,0,Low (<10%),Europe,Europe & Central Asia
NOR,Norway,bws,Liv,0.056262792,155,0,Low (<10%),Europe,Europe & Central Asia
GMB,Gambia,bws,Dom,0.054810599,158,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,bws,Tot,0.050880091,162,0,Low (<10%),Oceania,East Asia & Pacific
NZL,New Zealand,bws,One,0.050235856,168,0,Low (<10%),Oceania,East Asia & Pacific
BIH,Bosnia and Herzegovina,bws,Irr,0.043314303,154,0,Low (<10%),Europe,Europe & Central Asia
CMR,Cameroon,bws,One,0.042249966,169,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,bws,One,0.033758555,170,0,Low (<10%),Africa,Sub-Saharan Africa
GUY,Guyana,bws,Liv,0.030543362,156,0,Low (<10%),Americas,Latin America & Caribbean
SUR,Suriname,bws,Liv,0.030074495,157,0,Low (<10%),Americas,Latin America & Caribbean
COG,Republic of Congo,bws,Ind,0.02484236,158,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,bws,Liv,0.024746166,158,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,bws,Tot,0.024514391,163,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,bws,Liv,0.024512636,159,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,bws,Irr,0.023462544,155,0,Low (<10%),Oceania,East Asia & Pacific
CMR,Cameroon,bws,Dom,0.022138473,159,0,Low (<10%),Africa,Sub-Saharan Africa
PRY,Paraguay,bws,Liv,0.020994811,160,0,Low (<10%),Americas,Latin America & Caribbean
GMB,Gambia,bws,Irr,0.020818342,156,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,bws,Dom,0.020063934,160,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,bws,Dom,0.018746837,161,0,Low (<10%),Africa,Sub-Saharan Africa
COG,Republic of Congo,bws,Tot,0.014405137,164,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,bws,Tot,0.012159601,165,0,Low (<10%),Africa,Sub-Saharan Africa
UGA,Uganda,bws,Ind,0.012025524,159,0,Low (<10%),Africa,Sub-Saharan Africa
NZL,New Zealand,bws,Liv,0.011061777,161,0,Low (<10%),Oceania,East Asia & Pacific
COG,Republic of Congo,bws,Dom,0.010511241,162,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,bws,Tot,0.010127157,166,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,bws,Tot,0.008131338,167,0,Low (<10%),Africa,Sub-Saharan Africa
CMR,Cameroon,bws,Ind,0.008053281,160,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,bws,Liv,0.007390806,162,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,Dom,0.004491207,164,0,Low (<10%),Africa,Sub-Saharan Africa
TGO,Togo,bws,Dom,0.004346457,165,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,Ind,0.003668047,161,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,Tot,0.003432064,168,0,Low (<10%),Africa,Sub-Saharan Africa
TGO,Togo,bws,Tot,0.003242327,169,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,Liv,0.001865983,163,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,One,0.000953435,171,0,Low (<10%),Africa,Sub-Saharan Africa
PRY,Paraguay,bws,Tot,0.000343884,170,0,Low (<10%),Americas,Latin America & Caribbean
COD,Democratic Republic of the Congo,bws,Ind,0.000253203,163,0,Low (<10%),Africa,Sub-Saharan Africa
BEN,Benin,bws,Irr,0.000211258,157,0,Low (<10%),Africa,Sub-Saharan Africa
TGO,Togo,bws,Ind,0.000137529,164,0,Low (<10%),Africa,Sub-Saharan Africa
PRY,Paraguay,bws,Dom,7.36e-05,166,0,Low (<10%),Americas,Latin America & Caribbean
CMR,Cameroon,bws,Irr,3.26e-09,158,0,Low (<10%),Africa,Sub-Saharan Africa
COD,Democratic Republic of the Congo,bws,Irr,5.88e-10,159,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
BDI,Burundi,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
BRN,Brunei,bws,One,0,182,0,Low (<10%),Asia,East Asia & Pacific
BRN,Brunei,bws,Tot,0,181.5,0,Low (<10%),Asia,East Asia & Pacific
BRN,Brunei,bws,Dom,0,179.5,0,Low (<10%),Asia,East Asia & Pacific
BRN,Brunei,bws,Ind,0,178.5,0,Low (<10%),Asia,East Asia & Pacific
BRN,Brunei,bws,Irr,0,176,0,Low (<10%),Asia,East Asia & Pacific
BRN,Brunei,bws,Liv,0,178.5,0,Low (<10%),Asia,East Asia & Pacific
CAF,Central African Republic,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
CAF,Central African Republic,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
CIV,CÃ´te d'Ivoire,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
COG,Republic of Congo,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
GAB,Gabon,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
GMB,Gambia,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
ISL,Iceland,bws,One,0,182,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,bws,Tot,0,181.5,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,bws,Dom,0,179.5,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,bws,Ind,0,178.5,0,Low (<10%),Europe,Europe & Central Asia
ISL,Iceland,bws,Liv,0,178.5,0,Low (<10%),Europe,Europe & Central Asia
JAM,Jamaica,bws,One,0,182,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,bws,Tot,0,181.5,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,bws,Dom,0,179.5,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,bws,Ind,0,178.5,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,bws,Irr,0,176,0,Low (<10%),Americas,Latin America & Caribbean
JAM,Jamaica,bws,Liv,0,178.5,0,Low (<10%),Americas,Latin America & Caribbean
LBR,Liberia,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
LBR,Liberia,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
LBR,Liberia,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
LBR,Liberia,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
LBR,Liberia,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
LBR,Liberia,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
PNG,Papua New Guinea,bws,One,0,182,0,Low (<10%),Oceania,East Asia & Pacific
PNG,Papua New Guinea,bws,Tot,0,181.5,0,Low (<10%),Oceania,East Asia & Pacific
PNG,Papua New Guinea,bws,Dom,0,179.5,0,Low (<10%),Oceania,East Asia & Pacific
PNG,Papua New Guinea,bws,Ind,0,178.5,0,Low (<10%),Oceania,East Asia & Pacific
PNG,Papua New Guinea,bws,Liv,0,178.5,0,Low (<10%),Oceania,East Asia & Pacific
PRY,Paraguay,bws,Ind,0,178.5,0,Low (<10%),Americas,Latin America & Caribbean
PRY,Paraguay,bws,Irr,0,176,0,Low (<10%),Americas,Latin America & Caribbean
RWA,Rwanda,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
RWA,Rwanda,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
RWA,Rwanda,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
RWA,Rwanda,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
RWA,Rwanda,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
RWA,Rwanda,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,One,0,182,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,Tot,0,181.5,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,Dom,0,179.5,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
SLE,Sierra Leone,bws,Liv,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
SMR,San Marino,bws,Irr,0,176,0,Low (<10%),Europe,Europe & Central Asia
SSD,South Sudan,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
TGO,Togo,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
GNQ,Equatorial Guinea,bws,Irr,0,176,0,Low (<10%),Africa,Sub-Saharan Africa
ISL,Iceland,bws,Irr,0,176,0,Low (<10%),Europe,Europe & Central Asia
LIE,Liechtenstein,bws,Irr,0,176,0,Low (<10%),Europe,Europe & Central Asia
MDG,Madagascar,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
PNG,Papua New Guinea,bws,Irr,0,176,0,Low (<10%),Oceania,East Asia & Pacific
SOM,Somalia,bws,Ind,0,178.5,0,Low (<10%),Africa,Sub-Saharan Africa
AND,Andorra,rfr,Pop,0,163,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
SMR,San Marino,rfr,Pop,0,163,0,"Low (0 to 2 in 1,000)",Europe,Europe & Central Asia
COM,Comoros,bws,One,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
ATG,Antigua and Barbuda,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
COM,Comoros,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,One,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
DMA,Dominica,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
FJI,Fiji,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FJI,Fiji,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
GRD,Grenada,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
MLT,Malta,bws,One,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,bws,Tot,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,bws,Dom,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,bws,Ind,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,bws,Irr,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MLT,Malta,bws,Liv,-9999,-9999,-9999,NoData,Europe,Middle East & North Africa
MUS,Mauritius,bws,One,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
NRU,Nauru,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SGP,Singapore,bws,One,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,bws,Tot,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,bws,Dom,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,bws,Ind,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SGP,Singapore,bws,Liv,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SLB,Solomon Islands,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SLB,Solomon Islands,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,One,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,One,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
TON,Tonga,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TTO,Trinidad and Tobago,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TTO,Trinidad and Tobago,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TUV,Tuvalu,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VCT,Saint Vincent and the Grenadines,bws,One,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,bws,Tot,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,bws,Ind,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VUT,Vanuatu,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,One,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
ATG,Antigua and Barbuda,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
ATG,Antigua and Barbuda,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BHS,Bahamas,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
BRB,Barbados,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
COM,Comoros,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
COM,Comoros,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
CPV,Cape Verde,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
DMA,Dominica,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
DMA,Dominica,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
FJI,Fiji,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
FSM,Micronesia,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
GRD,Grenada,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
GRD,Grenada,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
KNA,Saint Kitts and Nevis,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
LCA,Saint Lucia,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
MUS,Mauritius,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
MUS,Mauritius,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
NRU,Nauru,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
NRU,Nauru,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
PLW,Palau,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
SGP,Singapore,bws,Irr,-9999,-9999,-9999,NoData,Asia,East Asia & Pacific
SLB,Solomon Islands,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
STP,SÃ£o TomÃ© and PrÃ­ncipe,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,Tot,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,Dom,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,Ind,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,Irr,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
SYC,Seychelles,bws,Liv,-9999,-9999,-9999,NoData,Africa,Sub-Saharan Africa
TON,Tonga,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TON,Tonga,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TTO,Trinidad and Tobago,bws,Liv,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
TUV,Tuvalu,bws,Tot,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,bws,Ind,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
TUV,Tuvalu,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VCT,Saint Vincent and the Grenadines,bws,Dom,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VCT,Saint Vincent and the Grenadines,bws,Irr,-9999,-9999,-9999,NoData,Americas,Latin America & Caribbean
VUT,Vanuatu,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
VUT,Vanuatu,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,Dom,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,Irr,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
WSM,Samoa,bws,Liv,-9999,-9999,-9999,NoData,Oceania,East Asia & Pacific
EGY,Egypt,drr,One,-9999,139,-9999,NoData,Africa,Middle East & North Africa
AND,Andorra,drr,Liv,-9999,139,-9999,NoData,Europe,Europe & Central Asia
TCD,Chad,drr,One,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
TCD,Chad,drr,Tot,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
TCD,Chad,drr,Dom,-9999,139,-9999,NoData,Africa,Sub-Saharan Africa
